caminho_original,caminho_processado,classe,classe_bruta,status_geral,origem_dataset,largura,altura,proporcao,tem_alpha,borda_fundo_estudio,borda_fracao_dessaturada
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper156_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.003
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper157_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.05
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper158_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper159_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.025
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper15_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.044
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper160_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.058
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper161_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.011
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper162_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper163_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.14
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper164_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.002
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper165_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.065
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper166_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.002
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper167_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.003
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper168_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.064
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper169_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.022
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper406_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.248
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper407_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.117
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper408_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.138
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper409_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.035
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper40_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper410_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.193
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper411_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.211
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper412_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.056
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper413_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.226
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper414_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.116
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper415_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.015
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper416_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.029
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper417_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.017
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper418_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.025
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper419_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.173
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper41_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.04
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper420_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.021
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper421_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper422_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.001
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper423_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.005
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper424_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.005
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper425_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.004
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper426_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.001
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper427_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.005
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper428_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.025
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper429_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.008
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper42_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.997
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper430_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.025
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper431_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.002
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper432_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.041
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper433_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.057
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper434_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper435_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.001
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper436_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.002
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper437_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper438_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.025
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper439_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper43_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.009
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper440_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.0
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper441_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.031
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper442_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.009
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper443_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.006
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper444_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.006
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper445_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.012
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper446_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.008
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper447_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.008
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper448_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.016
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper449_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.055
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper44_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.347
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper450_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.01
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper451_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.009
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper452_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.003
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper453_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.004
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper454_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.003
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper455_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.008
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper456_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.021
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper457_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.016
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper458_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.07
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper459_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.004
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper45_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.008
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper460_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.006
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper461_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.018
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper462_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.012
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper463_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.005
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper464_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.006
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper465_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.012
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper466_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.006
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper467_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.026
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper468_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.019
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper469_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.003
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper46_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.098
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper470_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.043
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper471_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.02
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper472_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.032
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper473_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.052
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper474_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.124
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper475_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.144
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper476_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.431
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper477_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.448
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper478_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.228
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper479_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.009
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper47_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.047
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper480_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.004
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper481_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.087
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper482_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.227
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper483_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.356
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper484_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.726
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper485_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.615
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper486_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.685
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper487_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.707
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper488_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.754
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper489_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.622
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper48_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,False,0.061
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper490_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.565
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper491_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.549
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper492_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.605
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper493_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.254
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper494_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.434
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper495_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.497
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper496_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.443
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper497_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.32
C:\Users\Mauro\Documents\GitHub\blick-model\data\raw\internet\Maize grasshoper\grasshoper498_.jpg,,Gafanhoto,Maize grasshoper,praga,internet,400,400,1.0,False,True,0.229
